name,group,url,sources,headers_json,status,pl_ms,seg_ms,seg_bytes,codec,w,h,verdict
1HD Music Television,海外·音乐,https://stream8.cinerama.uz/1267/tracks-v1a1/mono.m3u8,02,{},ok,907,1845,430144,unknown,,,pass
1KZN TV,海外·综艺,https://cdn.freevisiontv.co.za/sttv/smil:1kzn.stream.smil/playlist.m3u8,02,{},ok,3476,1779,147016,h264,320,240,pass
1TV,海外·综合,https://tv.cdn.xsg.ge/gpb-1tv/index.m3u8,02;11,{},ok,1820,1665,200001,h264,1280,720,pass
1Twente TV,海外·综合,https://ms7.mx-cd.net/dtv-11/198-989148/1Twente_TV.smil/chunklist_w954512639_b4292608_slNLD.m3u8,02,{},ok,1261,1488,200001,h264,1920,1080,pass
2+2,海外·综合,http://stream.mcquack.net/173/index.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",ok,3037,12003,546686,h264,1920,1080,pass
2+2 Marathon,海外·综合,https://lowa8026-cmyk.github.io/Ukraine/Edyni_Novyny/2Plus2Marafon.m3u8,02,{},ok,646,811,200001,mpeg2video,1920,1080,pass
2GB Sydney,国际新闻,https://2gblive.akamaized.net/hls/live/2033805/2GB/index.m3u8,02,{},variant-http-404,1741,0,0,,,,fail
2M,海外·综合,http://185.9.2.18/chid_218/index.m3u8,02,{},ok,1231,5059,200001,mpeg2video,720,576,pass
2M Monde,海外·综合,https://cdn-globecast.akamaized.net/live/eds/2m_monde/hls_video_ts_tuhawxpiemz257adfc/2m_monde.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0"", ""Referer"": ""http://www.radio2m.ma/""}",ok,3111,2263,200001,h264,1024,576,pass
2M Monde +1,海外·综合,https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8,02,{},ok,2726,1477,200001,h264,1920,1080,pass
2TV,海外·综合,https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8,02;11,{},ok,2125,1906,200001,h264,1280,720,pass
2x2,海外·综艺,https://bl.rutube.ru/livestream/392b4686b770bae2da6bf5ac4574add5/index.m3u8?e=2068731801&s=tenr-yHXUv1wibfka78s2A&scheme=https,02,{},ok,2955,4421,200001,unknown,,,pass
3ABN Canada,海外·宗教,https://3abn.bozztv.com/3abncanada/3ABN/master.m3u8,02,{},ok,5031,4062,200001,h264,1280,720,pass
3ABN Dare To Dream Network,海外·宗教,https://3abn.bozztv.com/3abn2/d2d_live/smil:d2d_live.smil/playlist.m3u8,02,{},ok,4042,5085,200001,unknown,,,pass
3ABN English,海外·宗教,https://3abn.bozztv.com/3abn2/3abn_live/smil:3abn_live.smil/playlist.m3u8,02,{},ok,3761,12002,81920,h264,1280,720,pass
3ABN French,海外·宗教,https://3abn.bozztv.com/3abn2/Fre_live/smil:Fre_live.smil/playlist.m3u8,02,{},ok,3512,4020,200001,h264,0,0,pass
3ABN International Network,海外·宗教,https://3abn.bozztv.com/3abn2/Int_live/smil:Int_live.smil/playlist.m3u8,02,{},ok-small,5254,12004,16384,unknown,,,pass
3ABN Kids Network,海外·少儿,https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8,02,{},ok,4365,5300,200001,unknown,,,pass
3ABN Latino,海外·宗教,https://3abn.bozztv.com/3abn2/Lat_live/smil:Lat_live.smil/playlist.m3u8,02,{},ok,6709,12004,98304,unknown,,,pass
3ABN Praise Him Music Network,海外·音乐,https://3abn.bozztv.com/3abn1/PraiseHim/smil:PraiseHim.smil/playlist.m3u8,02,{},ok-small,4748,12007,16384,unknown,,,pass
3ABN Proclaim! Network,海外·宗教,https://3abn.bozztv.com/3abn2/Pro_live/smil:Pro_live.smil/playlist.m3u8,02,{},ok-small,5234,12005,49152,h264,0,0,pass
3ABN TV Uganda,海外·宗教,https://3abn.bozztv.com/3abn/3abn_uganda_live/index.m3u8,02,{},http-404,2671,0,0,,,,fail
3AW Melbourne,国际新闻,https://3awlive.akamaized.net/hls/live/2032295/3AW/index.m3u8,02,{},variant-http-404,2389,0,0,,,,fail
3Cat Càmeres del temps,海外·综合,https://directes-tv-int.3catdirectes.cat/live-content/beauties-hls/master.m3u8,02,{},ok,2860,3390,200001,h264,854,480,pass
3Cat Exclusiu 1,国际新闻,https://directes-tv-cat.3catdirectes.cat/live-content/oca1-hls/master.m3u8,02,{},http-403,1097,0,0,,,,fail
3Cat Exclusiu 2,国际新闻,https://directes-tv-cat.3catdirectes.cat/live-content/oca2-hls/master.m3u8,02,{},http-403,881,0,0,,,,fail
3Cat Exclusiu 3,国际新闻,https://directes-tv-cat.3catdirectes.cat/live-content/oca3-hls/master.m3u8,02,{},http-403,988,0,0,,,,fail
3Cat Plats bruts,海外·剧集,https://fast-tailor.3catdirectes.cat/v1/channel/ccma-channel2/hls.m3u8,02,{},ok,4049,2269,200001,h264,1920,1080,pass
3CatInfo,国际新闻,https://directes-tv-int.3catdirectes.cat/live-origin/canal324-hls/master.m3u8,02;11,{},ok,1943,3104,200001,unknown,,,pass
3HD,海外·综合,https://live-us1.thaimomo.com/live-as/ch3hd-3/playlist.m3u8,02,{},ok,1881,1398,200001,h264,1024,576,pass
3sat,海外·综合,https://dash4.antik.sk/live/test_drei_sat_tizen/playlist.m3u8,02,{},ok,1544,12004,753664,h264,1280,720,pass
3 Stones TV,海外·综合,https://goliveafrica.media:9998/live/64d21e682fd26/index.m3u8,02,{},http-404,1678,0,0,,,,fail
4 Afghanistan,海外·综合,https://4afghls.persiana.live/hls/stream.m3u8,02,{},ok,1778,3660,200001,unknown,,,pass
4DmásNoticias TV,国际新闻,https://rds3.desdeparaguay.net/4dmasnoticiastv/4dmasnoticiastv/playlist.m3u8,02,{},http-404,9329,0,0,,,,fail
4E,海外·宗教,http://eu2.tv4e.gr:554/live/smil:myStream.sdp.smil/playlist.m3u8,02,{},variant-http-404,1820,0,0,,,,fail
4ever Cinema,海外·电影,http://stream.mcquack.net/258/index.m3u8,02,{},ok,1362,6969,2704192,h264,1920,1080,pass
4ever Drama,海外·剧集,http://stream.mcquack.net/260/index.m3u8,02,{},ok,1319,5352,3107264,h264,1920,1080,pass
4ever Music,海外·音乐,http://stream.mcquack.net/257/index.m3u8,02,{},ok,1224,5025,2689152,h264,1920,1080,pass
4ever Theater,海外·综艺,http://stream.mcquack.net/259/index.m3u8,02,{},ok,1964,3600,3299776,h264,1920,1080,pass
4 Fun Kids,海外·少儿,https://stream.4fun.tv:8889/hls/4fk_high/index.m3u8,02;11,{},ok,2676,12003,97927,h264,1024,576,pass
4 Fun TV,海外·音乐,https://stream.4fun.tv:8888/hls/4f_high/index.m3u8,02;11,{},ok,5263,12005,65159,h264,1024,576,pass
4 Kurd,海外·音乐,https://4kuhls.persiana.live/hls/stream.m3u8,02,{},ok,1494,2775,200001,h264,1920,1080,pass
4TV News,国际新闻,https://cdn.pishow.tv/ott/live/1007/master.m3u8,02,{},ok,3549,2377,200001,h264,1024,576,pass
4U TV,海外·综艺,https://hls.4utv.live/hls/stream.m3u8,02,{},ok,1779,4302,200001,h264,1280,720,pass
5AAB TV,海外·综艺,http://158.69.124.9:1935/5aabtv/5aabtv/playlist.m3u8,02,{},ok,2304,2643,200001,h264,1280,720,pass
5 Cops,海外·剧集,https://jmp2.uk/plu-5d2c571faeb3e2738ae27933.m3u8,02,{},ok,1741,1797,200001,h264,854,480,pass
5 minut tishiny,海外·剧集,https://cdn-dvr.ntv.ru/5_minut_tishiny/index.m3u8,02,{},ok,3195,1837,200001,h264,640,360,pass
5 Plus,海外·综艺,https://mmtvs.exliatycl.online/5plus/stream.m3u8,02,{},http-530,1000,0,0,,,,fail
5Sport,体育,http://stream.mcquack.net/41/index.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",http-403,460,0,0,,,,fail
5tv,海外·综合,https://617c5175c970b.streamlock.net:4444/tvcinco/live1/playlist.m3u8,02,{},no-response,5095,0,0,,,,fail
5 Канал,海外·综合,https://streaming.televizor-24-tochka.ru/live/8.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"", ""Referer"": ""https://televizor24tochka.ru/""}",ok,11378,6371,200001,unknown,,,pass
6PR Perth,国际新闻,https://6prlive.akamaized.net/hls/live/2033806/6PR/index.m3u8,02,{},variant-http-404,979,0,0,,,,fail
6 sotok,海外·综合,http://stream.mcquack.net/405/index.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",ok,766,6587,3197504,h264,1920,1080,pass
6ter,海外·综艺,http://145.239.5.177/314/index.m3u8,02;11,{},http-403,616,0,0,,,,fail
6 TV Telugu,国际新闻,https://yuppparoriglin.akamaized.net/181224/smil:6tv.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b,02,{},ok,8443,4593,200001,h264,704,396,pass
6 Wise Tv,海外·综合,https://live.enhdtv.com:8081/8150/index.m3u8,02,{},ok,5948,9395,914432,h264,1280,720,pass
7/8 TV,海外·综艺,http://213.91.179.28:8000/play/a0cn,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.3""}",http-404,1694,0,0,,,,fail
7 Gold,海外·综艺,https://streamcdnr6-dddfac816632463dac50b21109dc1bb3.msvdn.net/live/S58803518/OOZape6Nxp4H/playlist.m3u8,02,{},http-404,3881,0,0,,,,fail
7 Info,国际新闻,https://video1.getstreamhosting.com:1936/8042/8042/playlist.m3u8,02,{},ok,3657,4276,200001,h264,1920,1080,pass
7 News,国际新闻,https://sscsott.com/7news/live/index.m3u8,02,{},ok,4128,3392,200001,h264,1280,720,pass
7 RadioVisione,海外·音乐,https://stream10.xdevel.com/video1s976543-1932/stream/playlist.m3u8,02,{},http-404,2481,0,0,,,,fail
7S Music,海外·音乐,https://cdn.pishow.tv/ott/live/1257/master.m3u8,02,{},ok,2756,2273,200001,h264,1024,576,pass
7 TeleValencia,海外·综合,https://play.cdn.enetres.net/9E9557EFCEBB43A89CEC8FBD3C500247022/028/playlist.m3u8,02,{},ok,7883,2650,200001,h264,720,576,pass
7th Heaven,海外·剧集,https://jmp2.uk/plu-6728c9c85534bb0008b320a4.m3u8,02,{},ok,1989,2231,200001,h264,854,480,pass
7th Heaven,海外·剧集,https://jmp2.uk/plu-6728ca75529ac9000830ab14.m3u8,02,{},ok,2041,1858,200001,h264,854,480,pass
7th Heaven,海外·剧集,https://jmp2.uk/plu-6728cab6e482950008b76d8c.m3u8,02,{},ok,2660,2070,200001,unknown,,,pass
7TV,海外·综合,http://31.148.48.15/7TV/index.m3u8,02,{},no-response,5086,0,0,,,,fail
8 La Marina TV,海外·综合,https://streaming005.gestec-video.com/hls/canal24.m3u8,02,{},ok,2427,12005,147183,unknown,,,pass
8NTV,海外·综合,https://60417ddeaf0d9.streamlock.net/ntv/videontv/playlist.m3u8,02,{},ok,2145,5085,200001,h264,1280,720,pass
8TV,新马,http://cdn6.163189.xyz/163189/8tv,02,{},short-body,760,760,1807,,,,fail
8XM,海外·音乐,http://115.42.65.142:9981/stream/channelid/582886861,02,{},no-response,5181,0,0,,,,fail
8XM,海外·音乐,https://cdn4.mjunoon.tv:8087/streamtest/135M/chunks.m3u8,02,{},ok,2857,9675,200001,h264,640,360,pass
9Gem,海外·综艺,https://9now-livestreams.akamaized.net/hls/live/2008311/gem-syd/master.m3u8,02,{},http-400,775,0,0,,,,fail
9Go!,海外·综艺,https://9now-livestreams.akamaized.net/hls/live/2008312/go-syd/master.m3u8,02,{},http-400,782,0,0,,,,fail
9 la Loma TV,海外·综合,https://9laloma.tv/live.m3u8,02,{},http-403,781,0,0,,,,fail
9Life,海外·综合,https://9now-livestreams.akamaized.net/hls/live/2008313/life-syd/master.m3u8,02,{},http-400,672,0,0,,,,fail
9X Jalwa,海外·音乐,https://wiselp.wiseplayout.com/9X_Jalwa/master.m3u8,02,{},ok,8874,2977,200001,h264,1280,720,pass
9X Jhakaas,海外·音乐,https://amg01281-9xmediapvtltd-9xjhakaas-samsungin-ci2cs.amagi.tv/playlist/amg01281-9xmediapvtltd-9xjhakaas-samsungin/playlist.m3u8,02,{},http-403,1173,0,0,,,,fail
9X Tashan,海外·音乐,https://amg01281-9xmediapvtltd-9xtashan-samsungin-xz1sd.amagi.tv/playlist/amg01281-9xmediapvtltd-9xtashan-samsungin/playlist.m3u8,02,{},http-403,1582,0,0,,,,fail
9XM,海外·音乐,https://9xjio.wiseplayout.com/9XM/master.m3u8,02,{},ok,11657,12005,670827,unknown,,,pass
10 Bold Adelaide,海外·综合,https://dce3793146fef017.mediapackage.us-west-2.amazonaws.com/out/v1/55cdf73af7894775ba6de8f57482b66a/CMAF_HLS/index.m3u8,02;11,{},ok,4114,2006,204481,h264,854,480,pass
10 TV,国际新闻,https://mumbai-edge.smartplaytv.in/10TV/index.m3u8,02,{},ok,9826,11094,200001,h264,1280,720,pass
11 Kanal,海外·综合,https://11tv-dp.cdn-04.cosmonova.net.ua/hls/11tv-dp_ua_hi/index.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0""}",no-response,5255,0,0,,,,fail
12TV Alicante,海外·综合,https://cloud.fastchannel.es/mic/manifiest/hls/12tv/12tv.m3u8,02,"{""Referer"": ""https://player.streamingconnect.com/""}",variant-http-0,1252,0,0,,,,fail
12 TV Parma,海外·综合,https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8,02;11,{},ok,2146,1777,200001,h264,960,540,pass
12 канал,海外·综合,https://12channel.bonus-tv.ru/cdn/12channel/playlist.m3u8,02,{},ok,2548,2074,200001,h264,1920,1080,pass
13C,海外·综合,https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8,02;11,{},ok,6520,2172,200001,h264,1920,1080,pass
13 Entretención,海外·综艺,https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8,02;11,{},variant-http-404,5578,0,0,,,,fail
13 Festival,海外·音乐,https://origin.dpsgo.com/ssai/event/Nftd0fM2SXasfDlRphvUsg/master.m3u8,02,{},ok,7963,4457,200001,unknown,,,pass
13 Humor,海外·综艺,https://origin.dpsgo.com/ssai/event/cKWySXKgSK-SzlJmESkOWw/master.m3u8,02,{},ok,7384,3057,200001,h264,1920,1080,pass
13 Kids,海外·少儿,https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8,02;11,{},ok,7069,2280,200001,h264,1920,1080,pass
13 Prime,海外·综合,https://origin.dpsgo.com/ssai/event/p4mmBxEzSmKAxY1GusOHrw/master.m3u8,02;11,{},variant-http-404,6379,0,0,,,,fail
13 Realities,海外·综艺,https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8,02;11,{},ok,8857,3104,200001,unknown,,,pass
13Rec,海外·综合,http://45.4.1.201:8000/play/a11i/index.m3u8,02,{},no-response,5076,0,0,,,,fail
13 Siam Thai,国际新闻,https://live.x2.co.th/live/13livetv-th.m3u8,02,{},ok,1705,1456,200001,h264,426,240,pass
13 Teleseries,海外·剧集,https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8,02;11,{},ok,6169,2179,200001,h264,1920,1080,pass
15+ Music,海外·音乐,https://live.15plusmg.ru/memfs/ce3366b1-bf25-4e24-96bb-1adf0d44bd3d.m3u8,02,{},no-response,65,0,0,,,,fail
15TV,海外·综合,https://servilive.com:3380/live/v3n6thy7glive.m3u8,02,{},ok,1778,2286,200001,h264,1280,720,pass
15.1 BPB,海外·宗教,https://v2.tustreaming.cl/enlacebpbtv/index.m3u8,02,{},ok,3082,2664,200001,h264,1280,720,pass
16 Anni e Incinta,海外·综艺,https://jmp2.uk/plu-60940a07d88ba90007b9cb71.m3u8,02,{},ok,2239,1943,200001,h264,854,480,pass
16tv Budapest,海外·综合,https://cloudfront44.lexanetwork.com:1344/freerelay/16tv.sdp/playlist.m3u8,02;11,{},ok,4897,2624,200001,h264,640,360,pass
20 Mediaset,海外·综艺,https://live3-mediaset-it.akamaized.net/Content/hls_h0_clr_vos/live/channel(lb)/index.m3u8,02,{},no-response,91,0,0,,,,fail
20 Minutes TV,海外·综合,https://live-20minutestv.digiteka.com/1961167769/index.m3u8,02,{},ok,3569,1381,200001,h264,426,240,pass
22Scope News,国际新闻,https://thelegitpro.in/HDlive/22scope/index.fmp4.m3u8,02,{},ok,9267,3168,200001,h264,1280,720,pass
24/7 Canal de Noticias,国际新闻,https://panel.host-live.com:19360/cn247tv/cn247tv.m3u8,02,{},ok,6247,3589,200001,h264,1280,720,pass
24 Horas,国际新闻,http://cdn1tlinkgo.tlink.cl/24horashd/mono.m3u8,02,{},no-response,5362,0,0,,,,fail
24 Horas Canarias,国际新闻,http://185.47.212.25:8080/24h_HD/index.m3u8,02,{},http-403,4546,0,0,,,,fail
24 Hour Free Movies,海外·电影,https://d1j2u714xk898n.cloudfront.net/scheduler/scheduleMaster/145.m3u8,02,{},ok,2056,1568,200001,h264,1280,720,pass
24 Kanal,国际新闻,https://cdn15.live-tv.cloud/ua_infinitas_tv/news24-abr/playlist.m3u8,02,{},ok,4262,3178,200001,unknown,,,pass
24KZ,国际新闻,https://fs.uplink.kz/24KZ/mono.m3u8?token=onlinetv,02,{},ok,1795,2471,200001,h264,720,576,pass
24 News (IN),国际新闻,https://mumt07.tangotv.in/zHjX9OFlTWENTYFOURNEWS/index.m3u8,02,{},ok,2967,2192,200001,h264,450,360,pass
24 News (PK),国际新闻,https://cdn4.mjunoon.tv:8087/streamtest/146M/chunks.m3u8,02,{},ok,3353,6182,200001,h264,640,360,pass
24 Канал,国际新闻,https://streamvideol1.luxnet.ua/news24/smil:news24.stream.smil/playlist.m3u8,02,{},ok-small,8340,12006,32311,unknown,,,pass
27 TwentySeven,海外·电影,https://live2.msf.cdn.mediaset.net/content/hls_h0_cls_vos/live/channel(ts)/index.m3u8,02,{},no-response,185,0,0,,,,fail
28 kanala,海外·综合,https://streaming.28kanala.eus/hls/z.m3u8,02,{},ok,3240,2979,200001,unknown,,,pass
30A Darcizzle Offshore,海外·综合,https://30a-tv.com/darcizzle.m3u8,02,{},ok,2084,4400,200001,h264,1280,720,pass
30A Georgia Hollywood Review TV,国际新闻,https://30a-tv.com/gh.m3u8,02,{},ok,2069,4801,200001,h264,1280,720,pass
30A Golf Kingdom,体育,https://30a-tv.com/feeds/vidaa/golf.m3u8,02,{},ok,3377,6878,200001,unknown,,,pass
30A Investment Pitch,海外·综合,https://30a-tv.com/feeds/xodglobal/30atv.m3u8,02,{},ok,2626,11687,200001,h264,1280,720,pass
30A Lionel Nation TV,国际新闻,https://30a-tv.com/ln.m3u8,02,{},seg-http-404,2386,1274,196,,,,fail
30A Loomered TV,纪录片,https://30a-tv.com/loomer.m3u8,02,{},seg-http-404,1749,1266,196,,,,fail
30A Luxe Life Discovered,海外·综合,https://30a-tv.com/feeds/vidaa/luxelife.m3u8,02,{},ok,2763,7184,200001,h264,1280,720,pass
30A Music,海外·音乐,https://30a-tv.com/music.m3u8,02,{},ok,2078,3649,200001,h264,1280,720,pass
30A Ridiculous TV,海外·综艺,https://30a-tv.com/feeds/720p/63.m3u8,02,{},ok,1181,4770,200001,h264,1280,720,pass
30A Sidewalks,海外·综艺,https://30a-tv.com/sidewalks.m3u8,02,{},ok,2160,6482,200001,h264,1280,720,pass
30A Television Channel,海外·综艺,https://30a-tv.com/feeds/masters/30atv.m3u8,02,{},ok,2271,5208,200001,h264,1280,720,pass
30A The Beach Show,海外·综合,https://30a-tv.com/beachy.m3u8,02,{},ok,2384,7156,200001,unknown,,,pass
30A TV Classic Movies,海外·电影,https://30a-tv.com/feeds/pzaz/30atvmovies.m3u8,02,{},ok,2269,5579,200001,unknown,,,pass
30A We Love Cars,海外·综合,https://30a-tv.com/feeds/vidaa/cars.m3u8,02,{},variant-http-206,1255,0,0,,,,fail
31 Kanal,海外·综合,http://stream.mcquack.net/388/index.m3u8,02,{},ok,754,3080,1118976,h264,720,576,pass
36 TV Huacho,海外·综合,https://live-evg10.tv360.bitel.com.pe/bitel/36tvSRT/playlist.m3u8,02,{},http-404,1573,0,0,,,,fail
36.6 TV,海外·综合,https://dash2.antik.sk/live/test_tridsatsest_hd_atktv/playlist.m3u8,02,{},ok,1560,12004,1343488,h264,1920,1080,pass
48 Hours,海外·剧集,https://jmp2.uk/plu-62e925bc68d18a00077bb990.m3u8,02,{},ok,2147,1893,200001,h264,854,480,pass
48 Hours,海外·剧集,https://dai.google.com/linear/hls/event/JUr94WL2QAiVpGNHY5n5dA/master.m3u8,02,{},ok,1757,1079,200001,h264,400,224,pass
50 Canale,海外·综合,https://load-balancer.azotosolutions.com/cdnedge37/canale50/playlist.m3u8,02,{},ok,9244,3455,200001,h264,1280,720,pass
50 Cent Action,海外·电影,https://jmp2.uk/plu-68487fb3f212bedacf5a53e3.m3u8,02,{},ok,2274,671,200001,h264,1216,684,pass
51 Radio TV,海外·音乐,http://wms.shared.streamshow.it/canale51/canale51/playlist.m3u8,02,{},ok,6799,1688,200001,h264,1280,720,pass
70-80 TV,海外·音乐,https://585b674743bbb.streamlock.net/9050/9050/playlist.m3u8,02,{},ok,2874,5669,200001,h264,960,1080,pass
70s Cinema,海外·电影,https://jmp2.uk/plu-5f4d878d3d19b30007d2e782.m3u8,02,{},ok,1907,2499,200001,h264,854,480,pass
80s Rewind,海外·电影,https://jmp2.uk/plu-5ca525b650be2571e3943c63.m3u8,02,{},ok,2133,2083,200001,h264,854,480,pass
88 Stereo,海外·音乐,http://k3.usastreams.com/CableLatino/88stereo/playlist.m3u8,02;11,{},ok,1592,1078,200001,h264,1280,720,pass
90's Kids,海外·少儿,https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8,02,{},ok,2548,2178,200001,h264,854,480,pass
90s Kids TV 2,海外·少儿,https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8,02,{},ok,2444,2070,200001,h264,854,480,pass
90s Throwback,海外·电影,https://jmp2.uk/plu-5f4d86f519358a00072b978e.m3u8,02,{},ok,2654,985,200001,h264,1216,684,pass
92 News,国际新闻,http://92news.vdn.dstreamone.net/92newshd/92hd/playlist.m3u8,02,{},variant-http-403,666,0,0,,,,fail
98.1 Pearl FM,海外·音乐,https://live2.tensila.com/pearl-v-1.pearlfm/hls/live/mystream.m3u8,02,{},ok,1993,12001,114115,h264,1280,720,pass
99TV,国际新闻,https://cdn.pishow.tv/ott/live/1211/master.m3u8,02,{},ok,2562,3195,200001,h264,1024,576,pass
100% Auto Moto TV,海外·综合,http://100automoto.tv:1935/bgtv1/autotv/playlist.m3u8,02,{},no-response,10006,0,0,,,,fail
